`artistID`|`genre`|`genreNo`
`2vVNxGBvKRQMWwI5c8KmYh`|`deep big room`|2
`2vVNxGBvKRQMWwI5c8KmYh`|`edm`|3
`2vVNxGBvKRQMWwI5c8KmYh`|`electro house`|4
`2vVNxGBvKRQMWwI5c8KmYh`|`house`|5
`2vVNxGBvKRQMWwI5c8KmYh`|`progressive electro house`|6
`2vVNxGBvKRQMWwI5c8KmYh`|`tropical house`|7
`7aB2KbM3pphL9mU3dXbyh2`|`bass trap`|0
`7aB2KbM3pphL9mU3dXbyh2`|`gaming edm`|1
`7aB2KbM3pphL9mU3dXbyh2`|`pop edm`|2
`7aB2KbM3pphL9mU3dXbyh2`|`traprun`|3
`7Ir0wjCeuhkHUyPAfNJi2X`|`scorecore`|0
`7Ir0wjCeuhkHUyPAfNJi2X`|`video game music`|1
`0M6xcJTswOl2qvExCJhiS3`|`avant-garde`|0
`0M6xcJTswOl2qvExCJhiS3`|`bow pop`|1
`0M6xcJTswOl2qvExCJhiS3`|`classical`|2
`0M6xcJTswOl2qvExCJhiS3`|`classical performance`|3
`0M6xcJTswOl2qvExCJhiS3`|`compositional ambient`|4
`0M6xcJTswOl2qvExCJhiS3`|`modern string quartet`|5
`0M6xcJTswOl2qvExCJhiS3`|`string quartet`|6
`7pXu47GoqSYRajmBCjxdD6`|`ann arbor indie`|0
`7pXu47GoqSYRajmBCjxdD6`|`funk rock`|1
`7pXu47GoqSYRajmBCjxdD6`|`instrumental funk`|2
`2a4lU7F8toqKpb5v6Ftqya`|`modern funk`|0
`2a4lU7F8toqKpb5v6Ftqya`|`retro soul`|1
`7HIjKw4rHS0MtmV0cqSlpB`|`indie poptimism`|0
`7HIjKw4rHS0MtmV0cqSlpB`|`vapor pop`|1
`3Xt3RrJMFv5SZkCfUE8C1J`|`art pop`|0
`3Xt3RrJMFv5SZkCfUE8C1J`|`dance pop`|1
`3Xt3RrJMFv5SZkCfUE8C1J`|`electropop`|2
`3Xt3RrJMFv5SZkCfUE8C1J`|`escape room`|3
`3Xt3RrJMFv5SZkCfUE8C1J`|`indie poptimism`|4
`3Xt3RrJMFv5SZkCfUE8C1J`|`pop`|5
`3Xt3RrJMFv5SZkCfUE8C1J`|`post-teen pop`|6
`3Xt3RrJMFv5SZkCfUE8C1J`|`transpop`|7
`2QSPrJfYeRXaltEEiriXN9`|`dance pop`|0
`2QSPrJfYeRXaltEEiriXN9`|`electropop`|1
`2QSPrJfYeRXaltEEiriXN9`|`indie poptimism`|2
`2QSPrJfYeRXaltEEiriXN9`|`swedish electropop`|3
`2QSPrJfYeRXaltEEiriXN9`|`swedish pop`|4
`2QSPrJfYeRXaltEEiriXN9`|`swedish synthpop`|5
`4qBgvVog0wzW75IQ48mU7v`|`pop rap`|0
`4qBgvVog0wzW75IQ48mU7v`|`rap`|1
`5IHqlcCbQkyhWl0KmIwgeq`|`post-teen pop`|0
`5IHqlcCbQkyhWl0KmIwgeq`|`uk pop`|1
`776HGV4QHksTaUaawD9DnE`|`nz pop`|0
`6Qpa8xhGsGitz4WBf4BkpK`|`australian hip hop`|0
`6Qpa8xhGsGitz4WBf4BkpK`|`australian indigenous`|1
`6Qpa8xhGsGitz4WBf4BkpK`|`australian pop`|2
`6xeFne1rkxMhKSW3ipvkdV`|`british alternative rock`|0
`5FvlJcXnFIm72pgQtW3Dct`|`australian dance`|0
`5FvlJcXnFIm72pgQtW3Dct`|`big room`|1
`5FvlJcXnFIm72pgQtW3Dct`|`deep big room`|2
`5FvlJcXnFIm72pgQtW3Dct`|`pop edm`|3
`5FvlJcXnFIm72pgQtW3Dct`|`progressive electro house`|4
`5FvlJcXnFIm72pgQtW3Dct`|`sky room`|5
`53gBJot4NtKHSCLTuUdTYR`|`deep pop edm`|0
`0DxeaLnv6SyYk2DOqkLO8c`|`pop`|0
`0DxeaLnv6SyYk2DOqkLO8c`|`reggae fusion`|1
`5CiGnKThu5ctn9pBxv7DGa`|`electropop`|0
`5CiGnKThu5ctn9pBxv7DGa`|`pop`|1
`5CiGnKThu5ctn9pBxv7DGa`|`pop rap`|2
`5CiGnKThu5ctn9pBxv7DGa`|`post-teen pop`|3
`6cEuCEZu7PAE9ZSzLLc2oQ`|`big room`|0
`6cEuCEZu7PAE9ZSzLLc2oQ`|`dance pop`|1
`6cEuCEZu7PAE9ZSzLLc2oQ`|`dutch house`|2
`6cEuCEZu7PAE9ZSzLLc2oQ`|`edm`|3
`6cEuCEZu7PAE9ZSzLLc2oQ`|`electro house`|4
`6cEuCEZu7PAE9ZSzLLc2oQ`|`pop`|5
`6cEuCEZu7PAE9ZSzLLc2oQ`|`progressive electro house`|6
`6cEuCEZu7PAE9ZSzLLc2oQ`|`tropical house`|7
`3RP50pmG8Wz1mhNCidQj68`|`vapor soul`|0
`6t1gpxYbY8OlLA7D2RiikQ`|`dance pop`|0
`6t1gpxYbY8OlLA7D2RiikQ`|`edm`|1
`6t1gpxYbY8OlLA7D2RiikQ`|`electro house`|2
`6t1gpxYbY8OlLA7D2RiikQ`|`pop`|3
`6t1gpxYbY8OlLA7D2RiikQ`|`tropical house`|4
`20JZFwl6HVl6yg8a4H3ZqK`|`baroque pop`|0
`20JZFwl6HVl6yg8a4H3ZqK`|`emo`|1
`20JZFwl6HVl6yg8a4H3ZqK`|`modern rock`|2
`7fObcBw9VM3x7ntWKCYl0z`|`pop rap`|0
`7fObcBw9VM3x7ntWKCYl0z`|`urban contemporary`|1
`6MF9fzBmfXghAz953czmBC`|`dance pop`|0
`6MF9fzBmfXghAz953czmBC`|`edm`|1
`6MF9fzBmfXghAz953czmBC`|`pop`|2
`6MF9fzBmfXghAz953czmBC`|`pop rap`|3
`3cR4rhS2hBWqI7rJEBacvN`|`broadway`|0
`3cR4rhS2hBWqI7rJEBacvN`|`hollywood`|1
`3cR4rhS2hBWqI7rJEBacvN`|`show tunes`|2
`3cR4rhS2hBWqI7rJEBacvN`|`vocal jazz`|3
`3UUJfRbrA2nTbcg4i0MOwu`|`broadway`|0
`3UUJfRbrA2nTbcg4i0MOwu`|`hollywood`|1
`3UUJfRbrA2nTbcg4i0MOwu`|`show tunes`|2
`4aXXDj9aZnlshx7mzj3W1N`|`hollywood`|0
`4aXXDj9aZnlshx7mzj3W1N`|`show tunes`|1
`1e16kiJQtCTveTl7TQnkFN`|`modern funk`|0
`1e16kiJQtCTveTl7TQnkFN`|`retro soul`|1
`1P3aWqFIk6jRJ2IpxlHvGy`|`deep talent show`|0
`1HBjj22wzbscIZ9sEb5dyf`|`dance pop`|0
`1HBjj22wzbscIZ9sEb5dyf`|`edm`|1
`1HBjj22wzbscIZ9sEb5dyf`|`pop`|2
`1HBjj22wzbscIZ9sEb5dyf`|`tropical house`|3
`1HBjj22wzbscIZ9sEb5dyf`|`uk dance`|4
`1INuLZXjjVbcJRyWvD1iSq`|`dance pop`|0
`1INuLZXjjVbcJRyWvD1iSq`|`pop`|1
`1INuLZXjjVbcJRyWvD1iSq`|`post-teen pop`|2
`1INuLZXjjVbcJRyWvD1iSq`|`social media pop`|3
`1INuLZXjjVbcJRyWvD1iSq`|`teen pop`|4
`1wRPtKGflJrBx9BmLsSwlU`|`desi pop`|0
`1wRPtKGflJrBx9BmLsSwlU`|`filmi`|1
`1wRPtKGflJrBx9BmLsSwlU`|`modern bollywood`|2
`1wRPtKGflJrBx9BmLsSwlU`|`sufi`|3
`4xNadaO5ZZLVJdqDIVVIua`|`dance-punk`|0
`4xNadaO5ZZLVJdqDIVVIua`|`garage rock`|1
`3nJWBJvK7uGvfp4iZh9CkN`|`canadian ccm`|0
`3nJWBJvK7uGvfp4iZh9CkN`|`christian alternative rock`|1
`3nJWBJvK7uGvfp4iZh9CkN`|`christian music`|2
`3nJWBJvK7uGvfp4iZh9CkN`|`christian punk`|3
`3nJWBJvK7uGvfp4iZh9CkN`|`christian rock`|4
`3nJWBJvK7uGvfp4iZh9CkN`|`neo mellow`|5
`3nJWBJvK7uGvfp4iZh9CkN`|`pop punk`|6
`3nJWBJvK7uGvfp4iZh9CkN`|`pop rock`|7
`0p4nmQO2msCgU4IF37Wi3j`|`canadian pop`|0
`0p4nmQO2msCgU4IF37Wi3j`|`candy pop`|1
`0p4nmQO2msCgU4IF37Wi3j`|`dance pop`|2
`0p4nmQO2msCgU4IF37Wi3j`|`pop`|3
`0p4nmQO2msCgU4IF37Wi3j`|`pop rock`|4
`0p4nmQO2msCgU4IF37Wi3j`|`post-teen pop`|5
`6WGE3kO8ULME2ErBcOksSR`|`big room`|0
`6WGE3kO8ULME2ErBcOksSR`|`deep big room`|1
`6WGE3kO8ULME2ErBcOksSR`|`edm`|2
`6WGE3kO8ULME2ErBcOksSR`|`electro house`|3
`6WGE3kO8ULME2ErBcOksSR`|`pop edm`|4
`6WGE3kO8ULME2ErBcOksSR`|`progressive electro house`|5
`6WGE3kO8ULME2ErBcOksSR`|`sky room`|6
`699OTQXzgjhIYAHMy9RyPD`|`atl hip hop`|0
`699OTQXzgjhIYAHMy9RyPD`|`hip hop`|1
`699OTQXzgjhIYAHMy9RyPD`|`rap`|2
`699OTQXzgjhIYAHMy9RyPD`|`trap`|3
`3nFkdlSjzX9mRTtwJOzDYB`|`east coast hip hop`|0
`3nFkdlSjzX9mRTtwJOzDYB`|`hip hop`|1
`3nFkdlSjzX9mRTtwJOzDYB`|`pop rap`|2
`3nFkdlSjzX9mRTtwJOzDYB`|`rap`|3
`1IELhvOMg5VQlU7syRm6CS`|`big room`|0
`1IELhvOMg5VQlU7syRm6CS`|`complextro`|1
`1IELhvOMg5VQlU7syRm6CS`|`dance pop`|2
`1IELhvOMg5VQlU7syRm6CS`|`edm`|3
`1IELhvOMg5VQlU7syRm6CS`|`electro house`|4
`1IELhvOMg5VQlU7syRm6CS`|`house`|5
`1IELhvOMg5VQlU7syRm6CS`|`pop edm`|6
`1IELhvOMg5VQlU7syRm6CS`|`progressive electro house`|7
`1IELhvOMg5VQlU7syRm6CS`|`progressive house`|8
`1IELhvOMg5VQlU7syRm6CS`|`tropical house`|9
`5BcAKTbp20cv7tC5VqPFoC`|`dance pop`|0
`5BcAKTbp20cv7tC5VqPFoC`|`pop`|1
`5BcAKTbp20cv7tC5VqPFoC`|`pop rap`|2
`085pc2PYOi8bGKj0PNjekA`|`dance pop`|0
`085pc2PYOi8bGKj0PNjekA`|`pop`|1
`085pc2PYOi8bGKj0PNjekA`|`pop rap`|2
`085pc2PYOi8bGKj0PNjekA`|`post-teen pop`|3
`1h6Cn3P4NGzXbaXidqURXs`|`big room`|0
`1h6Cn3P4NGzXbaXidqURXs`|`dance pop`|1
`1h6Cn3P4NGzXbaXidqURXs`|`edm`|2
`1h6Cn3P4NGzXbaXidqURXs`|`electro house`|3
`1h6Cn3P4NGzXbaXidqURXs`|`pop`|4
`1h6Cn3P4NGzXbaXidqURXs`|`progressive electro house`|5
`1YSA4byX5AL1zoTsSTlB03`|`red dirt`|0
`1YSA4byX5AL1zoTsSTlB03`|`roots rock`|1
`7DuTB6wdzqFJGFLSH17k8e`|`pop`|0
`7DuTB6wdzqFJGFLSH17k8e`|`pop rap`|1
`7DuTB6wdzqFJGFLSH17k8e`|`social media pop`|2
`7DuTB6wdzqFJGFLSH17k8e`|`trap queen`|3
`46SHBwWsqBkxI7EeeBEQG7`|`florida rap`|0
`46SHBwWsqBkxI7EeeBEQG7`|`hip hop`|1
`46SHBwWsqBkxI7EeeBEQG7`|`melodic rap`|2
`46SHBwWsqBkxI7EeeBEQG7`|`miami hip hop`|3
`46SHBwWsqBkxI7EeeBEQG7`|`pop rap`|4
`46SHBwWsqBkxI7EeeBEQG7`|`rap`|5
`46SHBwWsqBkxI7EeeBEQG7`|`southern hip hop`|6
`46SHBwWsqBkxI7EeeBEQG7`|`trap`|7
`4xtWjIlVuZwTCeqVAsgEXy`|`comic`|0
`4xtWjIlVuZwTCeqVAsgEXy`|`rap rock`|1
`1xHQO9GJIW9OXHxGBISYc5`|`electropop`|0
`7r8RF1tN2A4CiGEplkp1oP`|`dance pop`|0
`7r8RF1tN2A4CiGEplkp1oP`|`hip hop`|1
`7r8RF1tN2A4CiGEplkp1oP`|`hip pop`|2
`7r8RF1tN2A4CiGEplkp1oP`|`neo soul`|3
`7r8RF1tN2A4CiGEplkp1oP`|`new jack swing`|4
`7r8RF1tN2A4CiGEplkp1oP`|`pop`|5
`7r8RF1tN2A4CiGEplkp1oP`|`r&b`|6
`7r8RF1tN2A4CiGEplkp1oP`|`southern hip hop`|7
`7r8RF1tN2A4CiGEplkp1oP`|`urban contemporary`|8
`694QW15WkebjcrWgQHzRYF`|`alternative metal`|0
`694QW15WkebjcrWgQHzRYF`|`alternative rock`|1
`694QW15WkebjcrWgQHzRYF`|`permanent wave`|2
`694QW15WkebjcrWgQHzRYF`|`pop rock`|3
`694QW15WkebjcrWgQHzRYF`|`post-grunge`|4
`694QW15WkebjcrWgQHzRYF`|`rock`|5
`2P5sC9cVZDToPxyomzF1UH`|`conscious hip hop`|0
`2P5sC9cVZDToPxyomzF1UH`|`hip hop`|1
`2P5sC9cVZDToPxyomzF1UH`|`rap`|2
`2P5sC9cVZDToPxyomzF1UH`|`southern hip hop`|3
`2P5sC9cVZDToPxyomzF1UH`|`underground hip hop`|4
`0TnOYISbd1XYRBk9myaseg`|`dance pop`|0
`0TnOYISbd1XYRBk9myaseg`|`latin`|1
`0TnOYISbd1XYRBk9myaseg`|`miami hip hop`|2
`0TnOYISbd1XYRBk9myaseg`|`pop`|3
`0TnOYISbd1XYRBk9myaseg`|`pop rap`|4
`22lnnGKlaDxk8sfzCNRJuA`|`deep tropical house`|0
`22lnnGKlaDxk8sfzCNRJuA`|`gaming edm`|1
`22lnnGKlaDxk8sfzCNRJuA`|`pop edm`|2
`4uRYpUQZrNrY5t8tAv3XrD`|`brostep`|0
`4uRYpUQZrNrY5t8tAv3XrD`|`drum and bass`|1
`4uRYpUQZrNrY5t8tAv3XrD`|`edm`|2
`4uRYpUQZrNrY5t8tAv3XrD`|`electro house`|3
`4uRYpUQZrNrY5t8tAv3XrD`|`melodic dubstep`|4
`3wyVrVrFCkukjdVIdirGVY`|`emo rap`|0
`3wyVrVrFCkukjdVIdirGVY`|`miami hip hop`|1
`3wyVrVrFCkukjdVIdirGVY`|`rap`|2
`3wyVrVrFCkukjdVIdirGVY`|`trap`|3
`5Z8UTQtTYNu5o5FA66LFgv`|`indie r&b`|0
`7z5WFjZAIYejWy0NI5lv4T`|`contemporary country`|0
`7z5WFjZAIYejWy0NI5lv4T`|`pop`|1
`4npEfmQ6YuiwW1GpUmaq3F`|`dance pop`|0
`4npEfmQ6YuiwW1GpUmaq3F`|`pop`|1
`4npEfmQ6YuiwW1GpUmaq3F`|`post-teen pop`|2
`3z6Gk257P9jNcZbBXJNX5i`|`anti-folk`|0
`3z6Gk257P9jNcZbBXJNX5i`|`chamber pop`|1
`3z6Gk257P9jNcZbBXJNX5i`|`indie pop`|2
`3z6Gk257P9jNcZbBXJNX5i`|`lilith`|3
`3z6Gk257P9jNcZbBXJNX5i`|`piano rock`|4
`3z6Gk257P9jNcZbBXJNX5i`|`pop rock`|5
`2kCcBybjl3SAtIcwdWpUe3`|`emo rap`|0
`2kCcBybjl3SAtIcwdWpUe3`|`lgbtq+ hip hop`|1
`3aGFCoR8xGN6DKwvdzeSja`|`atl hip hop`|0
`3aGFCoR8xGN6DKwvdzeSja`|`lgbtq+ hip hop`|1
`3aGFCoR8xGN6DKwvdzeSja`|`trap`|2
`3aGFCoR8xGN6DKwvdzeSja`|`underground hip hop`|3
`4UXqAaa6dQYAk18Lv7PEgX`|`emo`|0
`4UXqAaa6dQYAk18Lv7PEgX`|`modern rock`|1
`4UXqAaa6dQYAk18Lv7PEgX`|`pop punk`|2
`6MUyqmIQ35inLjch0YzIEG`|`downtempo`|0
`6MUyqmIQ35inLjch0YzIEG`|`etherpop`|1
`6MUyqmIQ35inLjch0YzIEG`|`lilith`|2
`6MUyqmIQ35inLjch0YzIEG`|`metropopolis`|3
`4FZ3j1oH43e7cukCALsCwf`|`alternative rock`|0
`4FZ3j1oH43e7cukCALsCwf`|`blues rock`|1
`4FZ3j1oH43e7cukCALsCwf`|`garage rock`|2
`4FZ3j1oH43e7cukCALsCwf`|`indie rock`|3
`4FZ3j1oH43e7cukCALsCwf`|`modern blues rock`|4
`4FZ3j1oH43e7cukCALsCwf`|`modern rock`|5
`4FZ3j1oH43e7cukCALsCwf`|`punk blues`|6
`4FZ3j1oH43e7cukCALsCwf`|`rock`|7
`6eYFryfcEu3QSq59D62wZQ`|`pop`|0
`0LSjb1pZ3uHwuvIaVzhdyT`|`escape room`|0
`3rFuaqp0dIZI7ATAkdhaBx`|`irish country`|0
`1zxDewzd2j1ZdSBGaYcr0y`|`album rock`|0
`1zxDewzd2j1ZdSBGaYcr0y`|`mellow gold`|1
`1zxDewzd2j1ZdSBGaYcr0y`|`new romantic`|2
`1zxDewzd2j1ZdSBGaYcr0y`|`new wave pop`|3
`1zxDewzd2j1ZdSBGaYcr0y`|`power pop`|4
`1zxDewzd2j1ZdSBGaYcr0y`|`soft rock`|5
`6FBDaR13swtiWwGhX1WQsP`|`pop punk`|0
`6FBDaR13swtiWwGhX1WQsP`|`punk`|1
`6FBDaR13swtiWwGhX1WQsP`|`socal pop punk`|2
`6SsTlCsuCYleNza6xGwynu`|`dance pop`|0
`6SsTlCsuCYleNza6xGwynu`|`electropop`|1
`6SsTlCsuCYleNza6xGwynu`|`europop`|2
`6SsTlCsuCYleNza6xGwynu`|`swedish electropop`|3
`6SsTlCsuCYleNza6xGwynu`|`swedish pop`|4
`5KKpBU5eC2tJDzf0wmlRp2`|`dance pop`|0
`5KKpBU5eC2tJDzf0wmlRp2`|`house`|1
`5KKpBU5eC2tJDzf0wmlRp2`|`pop`|2
`5KKpBU5eC2tJDzf0wmlRp2`|`post-teen pop`|3
`5KKpBU5eC2tJDzf0wmlRp2`|`tropical house`|4
`5KKpBU5eC2tJDzf0wmlRp2`|`uk contemporary r&b`|5
`5KKpBU5eC2tJDzf0wmlRp2`|`uk pop`|6
`7jVv8c5Fj3E9VhNjxT4snq`|`country rap`|0
`7jVv8c5Fj3E9VhNjxT4snq`|`lgbtq+ hip hop`|1
`7jVv8c5Fj3E9VhNjxT4snq`|`pop rap`|2
`60rpJ9SgigSd16DOAG7GSa`|`country`|0
`60rpJ9SgigSd16DOAG7GSa`|`country road`|1
`6sFIWsNpZYqfjUpaCgueju`|`canadian pop`|0
`6sFIWsNpZYqfjUpaCgueju`|`dance pop`|1
`6sFIWsNpZYqfjUpaCgueju`|`electropop`|2
`6sFIWsNpZYqfjUpaCgueju`|`indie poptimism`|3
`6sFIWsNpZYqfjUpaCgueju`|`pop`|4
`6sFIWsNpZYqfjUpaCgueju`|`post-teen pop`|5
`7Io0XduXk7aOHFHA7sLru2`|`swedish pop`|0
`0QHgL1lAIqAw0HtD7YldmP`|`dance pop`|0
`0QHgL1lAIqAw0HtD7YldmP`|`dirty south rap`|1
`0QHgL1lAIqAw0HtD7YldmP`|`hip hop`|2
`0QHgL1lAIqAw0HtD7YldmP`|`miami hip hop`|3
`0QHgL1lAIqAw0HtD7YldmP`|`pop`|4
`0QHgL1lAIqAw0HtD7YldmP`|`pop rap`|5
`0QHgL1lAIqAw0HtD7YldmP`|`rap`|6
`0QHgL1lAIqAw0HtD7YldmP`|`southern hip hop`|7
`0QHgL1lAIqAw0HtD7YldmP`|`trap`|8
`0QHgL1lAIqAw0HtD7YldmP`|`urban contemporary`|9
`1IueXOQyABrMOprrzwQJWN`|`dance pop`|0
`1IueXOQyABrMOprrzwQJWN`|`edm`|1
`1IueXOQyABrMOprrzwQJWN`|`pop`|2
`1IueXOQyABrMOprrzwQJWN`|`tropical house`|3
`7gAppWoH7pcYmphCVTXkzs`|`boy band`|0
`7gAppWoH7pcYmphCVTXkzs`|`dance pop`|1
`7gAppWoH7pcYmphCVTXkzs`|`pop`|2
`7gAppWoH7pcYmphCVTXkzs`|`post-teen pop`|3
`7gAppWoH7pcYmphCVTXkzs`|`viral pop`|4
`07QEuhtrNmmZ0zEcqE9SF6`|`pop`|0
`07QEuhtrNmmZ0zEcqE9SF6`|`pop rock`|1
`07QEuhtrNmmZ0zEcqE9SF6`|`post-teen pop`|2
`0lzV2CiahHRiGd6qpADtPS`|`tropical house`|0
`3LaBw0YCv8D35w9AvePFtF`|`russian dance`|0
`2eRJjYEaWyGZbOBGYFLBoC`|`alternative pop rock`|0
`2eRJjYEaWyGZbOBGYFLBoC`|`neon pop punk`|1
`2eRJjYEaWyGZbOBGYFLBoC`|`pixie`|2
`2eRJjYEaWyGZbOBGYFLBoC`|`pop emo`|3
`2eRJjYEaWyGZbOBGYFLBoC`|`pop punk`|4
`2eRJjYEaWyGZbOBGYFLBoC`|`post-teen pop`|5
`6Lw31HQJ9LI6AeGBe8bnen`|`pop edm`|0
`7f0OLhGgBMX9fUjm1dcPip`|`modern rock`|0
`6XpaIBNiVzIetEPCWDvAFP`|`dance pop`|0
`6XpaIBNiVzIetEPCWDvAFP`|`pop`|1
`6XpaIBNiVzIetEPCWDvAFP`|`urban contemporary`|2
`53M4Iv2RkzzxFFvW2B1jhC`|`edm`|0
`53M4Iv2RkzzxFFvW2B1jhC`|`electro house`|1
`53M4Iv2RkzzxFFvW2B1jhC`|`electropowerpop`|2
`53M4Iv2RkzzxFFvW2B1jhC`|`neon pop punk`|3
`53M4Iv2RkzzxFFvW2B1jhC`|`pop punk`|4
`53M4Iv2RkzzxFFvW2B1jhC`|`screamo`|5
`53M4Iv2RkzzxFFvW2B1jhC`|`trancecore`|6
`3nAdmhth5AczU6YwCJOlYh`|`bass trap`|0
`3nAdmhth5AczU6YwCJOlYh`|`big room`|1
`3nAdmhth5AczU6YwCJOlYh`|`deep big room`|2
`3nAdmhth5AczU6YwCJOlYh`|`edm`|3
`3nAdmhth5AczU6YwCJOlYh`|`electro house`|4
`3nAdmhth5AczU6YwCJOlYh`|`pop edm`|5
`3nAdmhth5AczU6YwCJOlYh`|`progressive electro house`|6
`3nAdmhth5AczU6YwCJOlYh`|`progressive house`|7
`7lVtH5UmhLGyfN9iS2FFk7`|`eurodance`|0
`4tqKQAZcPhjqMmHaVRGHaY`|`australian electropop`|0
`4tqKQAZcPhjqMmHaVRGHaY`|`australian hip hop`|1
`4tqKQAZcPhjqMmHaVRGHaY`|`australian pop`|2
`3RqBeV12Tt7A8xH3zBDDUF`|`contemporary country`|0
`3RqBeV12Tt7A8xH3zBDDUF`|`pop`|1
`3RqBeV12Tt7A8xH3zBDDUF`|`post-teen pop`|2
`50JJSqHUf2RQ9xsHs0KMHg`|`pop rap`|0
`1anyVhU62p31KFi8MEzkbf`|`chicago rap`|0
`1anyVhU62p31KFi8MEzkbf`|`conscious hip hop`|1
`1anyVhU62p31KFi8MEzkbf`|`hip hop`|2
`1anyVhU62p31KFi8MEzkbf`|`pop rap`|3
`1anyVhU62p31KFi8MEzkbf`|`rap`|4
`3qm84nBOXUEQ2vnTfUTTFC`|`glam metal`|0
`3qm84nBOXUEQ2vnTfUTTFC`|`hard rock`|1
`3qm84nBOXUEQ2vnTfUTTFC`|`rock`|2
`5BtHciL0e0zOP7prIHn3pP`|`alternative metal`|0
`5BtHciL0e0zOP7prIHn3pP`|`nu metal`|1
`5BtHciL0e0zOP7prIHn3pP`|`post-grunge`|2
`3lDpdwM8KILepMHqBWUhIA`|`glam rock`|0
`3lDpdwM8KILepMHqBWUhIA`|`modern alternative rock`|1
`3lDpdwM8KILepMHqBWUhIA`|`modern rock`|2
`33EUXrFKGjpUSGacqEHhU4`|`alternative rock`|0
`33EUXrFKGjpUSGacqEHhU4`|`classic rock`|1
`33EUXrFKGjpUSGacqEHhU4`|`dance rock`|2
`33EUXrFKGjpUSGacqEHhU4`|`garage rock`|3
`33EUXrFKGjpUSGacqEHhU4`|`glam rock`|4
`33EUXrFKGjpUSGacqEHhU4`|`new wave`|5
`33EUXrFKGjpUSGacqEHhU4`|`permanent wave`|6
`33EUXrFKGjpUSGacqEHhU4`|`post-punk`|7
`33EUXrFKGjpUSGacqEHhU4`|`protopunk`|8
`33EUXrFKGjpUSGacqEHhU4`|`punk`|9
`33EUXrFKGjpUSGacqEHhU4`|`rock`|10
`56oDRnqbIiwx4mymNEv7dS`|`escape room`|0
`56oDRnqbIiwx4mymNEv7dS`|`minnesota hip hop`|1
`56oDRnqbIiwx4mymNEv7dS`|`pop`|2
`56oDRnqbIiwx4mymNEv7dS`|`pop rap`|3
`56oDRnqbIiwx4mymNEv7dS`|`trap queen`|4
`47blM5Op3BJODxUJImwdYE`|`minneapolis indie`|0
`47blM5Op3BJODxUJImwdYE`|`stomp and holler`|1
`2wIVse2owClT7go1WT98tk`|`dance pop`|0
`2wIVse2owClT7go1WT98tk`|`hip hop`|1
`2wIVse2owClT7go1WT98tk`|`hip pop`|2
`2wIVse2owClT7go1WT98tk`|`pop`|3
`2wIVse2owClT7go1WT98tk`|`pop rap`|4
`2wIVse2owClT7go1WT98tk`|`r&b`|5
`2wIVse2owClT7go1WT98tk`|`urban contemporary`|6
`6MCHLEjYo9byp8QYGpgnGp`|`aussietronica`|0
`6MCHLEjYo9byp8QYGpgnGp`|`australian hip hop`|1
`6MCHLEjYo9byp8QYGpgnGp`|`australian indigenous`|2
`6NFyaN9PMCDZ3LKxGwHAXt`|`australian hip hop`|0
`6NFyaN9PMCDZ3LKxGwHAXt`|`australian indie`|1
`6NFyaN9PMCDZ3LKxGwHAXt`|`australian pop`|2
`6NFyaN9PMCDZ3LKxGwHAXt`|`australian trap`|3
`6v4jPZO3UIDNJIgdxRxtr9`|`indie folk`|0
`6v4jPZO3UIDNJIgdxRxtr9`|`jam band`|1
`6v4jPZO3UIDNJIgdxRxtr9`|`modern folk rock`|2
`6v4jPZO3UIDNJIgdxRxtr9`|`neo mellow`|3
`6v4jPZO3UIDNJIgdxRxtr9`|`reggae rock`|4
`6v4jPZO3UIDNJIgdxRxtr9`|`stomp and holler`|5
`43sZBwHjahUvgbx1WNIkIz`|`alternative metal`|0
`43sZBwHjahUvgbx1WNIkIz`|`nu metal`|1
`43sZBwHjahUvgbx1WNIkIz`|`pop rock`|2
`43sZBwHjahUvgbx1WNIkIz`|`post-grunge`|3
`43sZBwHjahUvgbx1WNIkIz`|`rock`|4
`4xPlBQAVyS9TNgDEBHbKCs`|`antiviral pop`|0
`6BMhCQJYHxxKAeqYS1p5rY`|`alternative metal`|0
`6BMhCQJYHxxKAeqYS1p5rY`|`nu metal`|1
`6BMhCQJYHxxKAeqYS1p5rY`|`pop rock`|2
`6BMhCQJYHxxKAeqYS1p5rY`|`post-grunge`|3
`0daugAjUgbJSqdlyYNwIbT`|`big room`|0
`0daugAjUgbJSqdlyYNwIbT`|`catstep`|1
`0daugAjUgbJSqdlyYNwIbT`|`deep big room`|2
`0daugAjUgbJSqdlyYNwIbT`|`edm`|3
`0daugAjUgbJSqdlyYNwIbT`|`electro house`|4
`0daugAjUgbJSqdlyYNwIbT`|`gaming edm`|5
`0daugAjUgbJSqdlyYNwIbT`|`pop edm`|6
`0daugAjUgbJSqdlyYNwIbT`|`progressive electro house`|7
`0daugAjUgbJSqdlyYNwIbT`|`tropical house`|8
`3LkSiHbjqOHCKCqBfEZOTv`|`alternative metal`|0
`3LkSiHbjqOHCKCqBfEZOTv`|`melodic metalcore`|1
`3LkSiHbjqOHCKCqBfEZOTv`|`metalcore`|2
`3LkSiHbjqOHCKCqBfEZOTv`|`nu metal`|3
`3LkSiHbjqOHCKCqBfEZOTv`|`post-grunge`|4
`3LkSiHbjqOHCKCqBfEZOTv`|`rap rock`|5
`3LkSiHbjqOHCKCqBfEZOTv`|`screamo`|6
