`num`|`trackPopularity`|`albumName`|`albumID`|`albumTotalTracks`|`trackExplicit`|`trackName`|`added_at`|`albumReleaseDate`|`trackDurationMS`|`trackID`|`albumType`|`albumReleaseDatePrecision`|`added_by`
557|62|`YOUNG&DANGEROUS`|`1mFRTnYk72zZfVk7l25G3g`|13|False|`Body Talks (feat. Kesha)`|`2019-07-20T15:51:27Z`|`2018-10-19`|177159|`71hhuJLNpxBQLSbbQ6ZWr4`|`album`|`day`|`nghokui`
558|62|`Everybody Wants`|`7iLnNik9W0ttekJblYrVfj`|13|False|`Could Have Been Me`|`2019-07-20T15:53:43Z`|`2016-03-04`|187653|`3IyCL4Em1GOpNGDf451Hg1`|`album`|`day`|`nghokui`
559|56|`Death of Me`|`1UfHyONJrYzf3WYDivBOjm`|1|True|`Death of Me`|`2019-07-22T18:20:39Z`|`2019-07-12`|211853|`7s2b12DS3zShmxHl2SKYq0`|`single`|`day`|`nghokui`
560|83|`dont smile at me`|`7fRrTyKvE4Skh93v97gtcU`|9|False|`idontwannabeyouanymore`|`2019-07-23T00:02:19Z`|`2017-12-22`|203569|`41zXlQxzTi6cGAjpOXyLYH`|`single`|`day`|`nghokui`
561|0|`Love Is A Train`|`6374RiSCuH0dR5m0w1dDfo`|7|False|`Cave Boy`|`2019-07-28T20:19:09Z`|`2005-11-11`|214346|`5Gsoh3HuC8oNxyZ2h7ND2H`|`album`|`day`|`nghokui`
562|72|`Lust For Life`|`2jnV6ytZOmt71iEC5xHEYz`|9|False|`The Passenger`|`2019-07-28T21:27:26Z`|`1977-08-29`|283360|`15BQ7vEDv2LJuh8TxWIhtd`|`album`|`day`|`nghokui`
563|75|`Cuz I Love You (Deluxe)`|`74gSdSHe71q7urGWMMn3qB`|14|True|`Truth Hurts`|`2019-07-29T14:54:12Z`|`2019-05-03`|173325|`5qmq61DAAOUaW8AUo8xKhh`|`album`|`day`|`nghokui`
564|14|`Good As Hell`|`5PMpdvn38HScK6IuLniRep`|1|True|`Good As Hell`|`2019-07-29T14:56:33Z`|`2016-03-11`|159011|`6uAm7pG66O1XesXS9bpHSF`|`single`|`day`|`nghokui`
565|79|`Cuz I Love You`|`6dFFcYQ8VhifgdKgYY5LYL`|11|True|`Juice`|`2019-07-29T14:58:49Z`|`2019-04-19`|195144|`0k664IuFwVP557Gnx7RhIl`|`album`|`day`|`nghokui`
566|68|`Cuz I Love You (Deluxe)`|`74gSdSHe71q7urGWMMn3qB`|14|False|`Boys`|`2019-07-29T15:04:52Z`|`2019-05-03`|172630|`1ITsmuChPVC05ogvorAyVu`|`album`|`day`|`nghokui`
567|40|`Let 'em Say`|`5OiViGngZgT3be5aTzfRq6`|1|False|`Let 'em Say`|`2019-07-29T15:21:54Z`|`2014-08-13`|200578|`6waHiq6DtId8t1RODPVSgP`|`single`|`day`|`nghokui`
568|71|`Cuz I Love You`|`6dFFcYQ8VhifgdKgYY5LYL`|11|True|`Tempo (feat. Missy Elliott)`|`2019-07-29T15:30:24Z`|`2019-04-19`|175342|`6nBQFAIVFmAx2oZ8p6lUg6`|`album`|`day`|`nghokui`
569|32|`Melting Conceptually`|`7m8o1DnsXXG7LpDpjpK6Fy`|13|False|`Bright Dawn`|`2019-07-30T18:59:57Z`|`2018-06-29`|239000|`21Cy363pQTVA66aItl5Eco`|`album`|`day`|`nghokui`
570|22|`You Need To Calm Down`|`21dd5QyItuoqvPkViQXlKf`|1|False|`You Need To Calm Down`|`2019-07-31T02:24:02Z`|`2019-06-14`|171386|`29fRTIKsJhLUJoldM89GZS`|`single`|`day`|`nghokui`
571|61|`Bang Bang`|`0tN2TkilPoLmqN21UJBC77`|12|False|`The General`|`2019-07-31T04:45:03Z`|`1997-09-01`|246920|`6n6EXIwLtNwe4u4CFzENYm`|`album`|`day`|`nghokui`
572|65|`Human Clay`|`3Nyjm9NBEdiaiWr2BEaV46`|12|False|`With Arms Wide Open`|`2019-08-01T19:59:19Z`|`1999-01-01`|274800|`0eKyHwckh9vQb8ncZ2DXCs`|`album`|`day`|`nghokui`
573|61|`Call of Duty: Black Ops – Zombies Soundtrack`|`1m3djUz3rQ9rDj0D77QcU7`|17|False|`115`|`2019-08-02T20:21:39Z`|`2011-01-25`|228160|`3lpnYiJSFZmtsIM13OyRfa`|`album`|`day`|`nghokui`
574|71|`Extreme Behavior`|`2SmDuZSWtjukp9gkG2mcBQ`|10|False|`Lips Of An Angel`|`2019-08-04T15:59:12Z`|`2005-01-01`|261853|`40LQiUUUKXVGyNs09lHVjW`|`album`|`day`|`nghokui`
575|45|`Hope`|`5d33pV2yRdg2kbJVOAJXzd`|1|False|`Hope`|`2019-08-04T17:53:47Z`|`2014-01-20`|250357|`1p1nLXGRHKeA1uAdjSVn24`|`single`|`day`|`nghokui`
576|57|`In Our Wake`|`2CzkXD7h92NTeWu8seWhjt`|12|False|`House Of Gold`|`2019-08-07T15:14:56Z`|`2018-10-12`|238662|`6u9aD8ovEo4SJY76litOCd`|`album`|`day`|`nghokui`
577|58|`Cross Off`|`4ePpOl2GPiJuZ75RSdN1FB`|1|True|`Cross Off`|`2019-08-07T15:17:08Z`|`2019-01-08`|253445|`1UtLHK1KdLD1haUlY5YoSg`|`single`|`day`|`nghokui`
578|13|`What Defines You`|`7mKKb28AyyEkEqqKxsgZN7`|10|False|`Alone`|`2019-08-07T15:22:30Z`|`2019-05-24`|214666|`1w3XQHyd4stGaZmIlBU3cr`|`album`|`day`|`nghokui`
579|33|`Tusk II`|`7iKHnBcAxTYWDRrIloaWeN`|10|False|`First Time`|`2019-08-07T15:26:41Z`|`2018-10-26`|227883|`07ItTdGGI4isIM1Ieuigvc`|`album`|`day`|`nghokui`
580|57|`Leave It All Behind`|`76qwO2cPiwixGhfBnoGZFE`|1|True|`Leave It All Behind`|`2019-08-07T15:32:28Z`|`2019-06-19`|198248|`6nMNpGl4VvMhtYigbbOmBu`|`single`|`day`|`nghokui`
581|44|`Fall into the Light`|`5J6Whs1o820DUjloUcuRsg`|1|False|`Fall into the Light`|`2019-08-07T15:34:50Z`|`2019-01-11`|424520|`3F8OmCcFxVdFsgo68JlBLu`|`single`|`day`|`nghokui`
582|48|`Judas`|`3mr9etJ9IMRFRXAfLkGWcJ`|11|False|`Burn Me Out`|`2019-08-09T15:28:29Z`|`2017-10-13`|243979|`4h9SKcQKdlhQ8Ix7f77SEn`|`album`|`day`|`nghokui`
583|44|`Flagged Channel`|`2O6gx6GOXvN9eLsPghTdpv`|12|True|`Bullet`|`2019-08-12T15:14:42Z`|`2018-06-29`|208493|`5gM9zlxeezOWKpR04D9UL8`|`album`|`day`|`nghokui`
584|82|`boyfriend`|`3zVB99XMdbP9HTVNg0GJwV`|1|True|`boyfriend (with Social House)`|`2019-08-12T21:51:25Z`|`2019-08-02`|186106|`0Ryd8975WihbObpp5cPW1t`|`single`|`day`|`nghokui`
585|69|`Stealers Wheel`|`5ApN9lqru1t3Xh1IaEGTll`|10|False|`Stuck In The Middle With You`|`2019-08-14T13:28:19Z`|`1972-01-01`|208946|`3Vby4nGmtbDo7HDJamOWkT`|`album`|`day`|`nghokui`
586|55|`Remember (with ZOHARA)`|`5hM766f2vL0qN86vJEMwfI`|1|False|`Remember (with ZOHARA)`|`2019-08-14T14:11:39Z`|`2018-10-26`|221693|`2EdT0divbyKeaurz7KgPm1`|`single`|`day`|`nghokui`
587|81|`Magnets EP`|`41S9bfzXTSGK4HU2mp5qXH`|5|False|`Post Malone (feat. RANI)`|`2019-08-14T14:40:40Z`|`2019-05-24`|174444|`0qc4QlcCxVTGyShurEv1UU`|`single`|`day`|`nghokui`
588|65|`Shadow (feat. IRO) [From Songland]`|`2TZgCoAnwX3YJmOfyC2SF3`|1|True|`Shadow (feat. IRO) - From Songland`|`2019-08-15T20:38:44Z`|`2019-08-14`|177965|`09Hjv8GEDhzPxqiJCw8dSB`|`single`|`day`|`nghokui`
589|15|`Lover`|`3rYkgtFOo9AlPaeKTtn6pM`|1|False|`Lover`|`2019-08-16T04:49:25Z`|`2019-08-16`|221306|`0bzbvANY6oETSJLc0wlVGY`|`single`|`day`|`nghokui`
590|64|`Without Me (ILLENIUM Remix)`|`2iiNSk2EKg3d3OQQGlj2N3`|1|True|`Without Me - ILLENIUM Remix`|`2019-08-19T12:40:23Z`|`2018-11-30`|248906|`4bw3ZyWA1ui0Adu285NWDl`|`single`|`day`|`nghokui`
591|41|`SIGNED and SEALED in BLOOD`|`0Nawik6h8ZAtiao1Wc2jo6`|12|False|`Rose Tattoo`|`2019-08-19T15:22:02Z`|`2013`|306520|`0feUtqIZb2P9Q8HW8tLcXx`|`album`|`year`|`nghokui`
592|77|`FRIENDS KEEP SECRETS`|`7dQ734EW0iLvQfF6vBFNiZ`|7|False|`Eastside (with Halsey & Khalid)`|`2019-08-19T15:39:41Z`|`2018-12-07`|170769|`7FGq80cy8juXBCD2nrqdWU`|`album`|`day`|`nghokui`
593|42|`Lead Sails Paper Anchor`|`4zODET967NN009YRlHxkq1`|11|True|`Doomsday`|`2019-08-20T01:11:10Z`|`2007-09-25`|199600|`3zpG7VWuAZz5KWQsr4Kgag`|`album`|`day`|`nghokui`
594|40|`Ben Folds Five`|`2zNa1aZ0VaGfuiNqDbrQET`|12|False|`Philosophy`|`2019-08-20T20:43:21Z`|`1995-01-01`|276506|`1e0xsmVXtQyK1qn9ySs2YM`|`album`|`day`|`nghokui`
595|72|`Three Cheers for Sweet Revenge`|`3DuiGV3J09SUhvp8gqNx8h`|13|False|`Helena`|`2019-08-22T01:59:08Z`|`2004-06-08`|204733|`5dTHtzHFPyi8TlTtzoz1J9`|`album`|`day`|`nghokui`
596|2|`Wicked Wonderland`|`64x0HdECPa1l2MpsMT0hoS`|2|False|`Wicked Wonderland`|`2019-08-23T15:36:24Z`|`2014-10-20`|217270|`2hara3gB7DvvotSS7kaaDG`|`single`|`day`|`nghokui`
597|23|`Rock to the Beat (feat. Nicco)`|`5EdIIRfWwqoBWK4GyfZFaP`|12|False|`Rock to the Beat - Video Mix`|`2019-08-23T15:42:16Z`|`2013-07-26`|213133|`67g6nsPt1dJoLDeDmjteW4`|`album`|`day`|`nghokui`
598|84|`dont smile at me`|`7fRrTyKvE4Skh93v97gtcU`|9|False|`ocean eyes`|`2019-08-26T04:09:39Z`|`2017-12-22`|200379|`7hDVYcQq6MxkdJGweuCtl9`|`single`|`day`|`nghokui`
599|19|`Lies Cost Nothing (Will Atkinson Remix)`|`5RuQNe6x4yQmOgYFOMi1vL`|1|False|`Lies Cost Nothing - Will Atkinson Remix`|`2019-08-26T14:19:29Z`|`2016-07-08`|500571|`0kaPLAUIT183BmQgKCqx94`|`single`|`day`|`nghokui`
600|71|`Bezerk`|`6UgZHNJFfmKLSGLuW9T114`|1|True|`Bezerk (feat. A$AP Ferg)`|`2019-08-27T14:25:56Z`|`2019-08-26`|151066|`2B9wgj9XzbJZLty03PRbVo`|`single`|`day`|`nghokui`
601|61|`Dusk Till Dawn (The Remixes) (feat. Sia)`|`6mZVOi06uAl1fS1pvZnZ7K`|3|False|`Dusk Till Dawn (feat. Sia) - Brooks Remix`|`2019-09-03T12:48:55Z`|`2017-09-29`|202500|`799ZJmqIOCy589IzlTZ0Wy`|`single`|`day`|`nghokui`
602|54|`Delight`|`61jQJZcSYFp8Qm6zNJoy6m`|1|False|`Delight - Original Mix`|`2019-09-03T13:14:32Z`|`2012-11-01`|344000|`36kaImsnzRzsU6L4cvWP6s`|`single`|`day`|`nghokui`
603|1|`Are You Ready`|`5xwNt3DHA2WrOOlfrlZxFg`|1|False|`Are You Ready`|`2019-09-04T05:57:55Z`|`2018-08-16`|261705|`4Q5uB9p1o0DfjdVtkODhvL`|`single`|`day`|`nghokui`
604|37|`Good as Hell (Remixes)`|`5he2uY9FUCphvypNBx4FuL`|4|False|`Good as Hell (BNDR Remix)`|`2019-09-04T18:36:34Z`|`2016-06-17`|223318|`0YG0lnYgS1MX3FLfHwoBEM`|`single`|`day`|`nghokui`
605|25|`Purple Hat`|`25mGhdGeV6FHAfqLCANz2J`|1|False|`Purple Hat`|`2019-09-06T13:39:00Z`|`2019-09-06`|178369|`6WiGRFQfx2qw49MA7OeDYK`|`single`|`day`|`nghokui`
606|79|`Liar`|`3xgS4rfthlsvhW7J2WLiiR`|1|False|`Liar`|`2019-09-06T13:40:12Z`|`2019-09-04`|207038|`7LzouaWGFCy4tkXDOOnEyM`|`single`|`day`|`nghokui`
607|3|`I Really Wish I Hated You`|`5wIq3MqDRQ8xWInFNYq1q9`|5|False|`I Really Wish I Hated You`|`2019-09-06T13:53:04Z`|`2019-09-06`|191066|`1VPoFXYjoganemxvLPhhKd`|`single`|`day`|`nghokui`
608|54|`How It Feels to Be Lost`|`19BZXyyyJmxcCys5VDFOOB`|11|False|`How It Feels to Be Lost`|`2019-09-06T15:18:44Z`|`2019-09-06`|218004|`3A1jkLwsYjaH30J0v6oZCF`|`album`|`day`|`nghokui`
609|73|`The Script`|`51Hn2Wiq1jmUfI0BLaUhuF`|10|False|`Breakeven`|`2019-09-08T23:44:30Z`|`2008-09-08`|261426|`38xWaVFKaxZlMFvzNff2aW`|`album`|`day`|`nghokui`
610|25|`Don’t Call Me Angel (Charlie’s Angels)`|`2qWVO5SXPdWAECnwEWYOJH`|1|False|`Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)`|`2019-09-13T13:50:03Z`|`2019-09-13`|190106|`3NkJNL3WqO1Lqc3uNDxvCN`|`single`|`day`|`nghokui`
611|48|`Graveyard`|`66QwiCFDLtRbrZ5Vs9wlL9`|1|False|`Graveyard`|`2019-09-17T11:56:09Z`|`2019-09-13`|181805|`6V9fHiv84WlVTg7CSnIVY2`|`single`|`day`|`nghokui`
612|51|`Unbreakable`|`6kBL1aDG9vrc4pFhgcqMSJ`|12|True|`Come For Me`|`2019-09-17T14:59:46Z`|`2019-04-26`|214493|`6RT2boG8dbLXpgnSXQx1LY`|`album`|`day`|`nghokui`
613|60|`Fight the Good Fight`|`6AoWkAFBSNlX63z1fJVNIL`|12|False|`She's Kerosene`|`2019-09-18T12:15:35Z`|`2018-06-29`|170453|`60FJeNTK5edr72G2xtCWuP`|`album`|`day`|`nghokui`
614|52|`Fight the Good Fight`|`6AoWkAFBSNlX63z1fJVNIL`|12|False|`Gave You Everything`|`2019-09-18T12:27:07Z`|`2018-06-29`|187515|`4C0ZP5m9z0pfefQHUhach5`|`album`|`day`|`nghokui`
615|36|`Say It Out Loud`|`5vFP4PaGtuIccr1hW1PQKs`|14|False|`The Prosecutor`|`2019-09-18T13:04:46Z`|`2016-06-24`|165527|`0jvp7pKIiGpDwqG4t13VjA`|`album`|`day`|`nghokui`
616|61|`Charli`|`386IqvSuljaZsMjwDGGdLj`|15|True|`Blame It on Your Love (feat. Lizzo)`|`2019-09-19T14:18:06Z`|`2019-09-13`|191506|`2RCUr24WkEe2r5Vv4oDKlN`|`album`|`day`|`nghokui`
617|63|`Charli`|`386IqvSuljaZsMjwDGGdLj`|15|True|`Gone`|`2019-09-19T15:04:44Z`|`2019-09-13`|246480|`1yUJK3qxPiFiPeAG2gLfuW`|`album`|`day`|`nghokui`
618|56|`NINE`|`4gARZz9eV7zbGbtOjhVTPF`|15|False|`Pin the Grenade`|`2019-09-20T11:57:51Z`|`2019-09-20`|179440|`330cmrgtnIj4NtPTYdDOZv`|`album`|`day`|`nghokui`
619|65|`NINE`|`4gARZz9eV7zbGbtOjhVTPF`|15|False|`Darkside`|`2019-09-20T13:14:27Z`|`2019-09-20`|180960|`39n1y2JqVOPIdfUeLqzgfl`|`album`|`day`|`nghokui`
620|11|`DANCING ON THE PEOPLE`|`1dqAXR7W8cdS8p5ztzghv4`|6|False|`Playa Grande`|`2019-09-20T14:20:30Z`|`2019-09-20`|201321|`0xqf9gfRViie5hE53jO4rs`|`single`|`day`|`nghokui`
621|11|`DANCING ON THE PEOPLE`|`1dqAXR7W8cdS8p5ztzghv4`|6|False|`Swing`|`2019-09-20T14:20:34Z`|`2019-09-20`|179658|`7kbvd5Vb4fFWvdWIjjA0gQ`|`single`|`day`|`nghokui`
622|38|`GO OFF (Nuthin' 2 It)`|`243EDH2VuzbdVSus2JrSpP`|1|True|`GO OFF (Nuthin' 2 It)`|`2019-09-20T22:31:22Z`|`2019-08-28`|172028|`6qNF8DPqXK3P7Z7Gwo4jYe`|`single`|`day`|`nghokui`
623|52|`NINE`|`4gARZz9eV7zbGbtOjhVTPF`|15|False|`Black Rain`|`2019-09-23T16:07:11Z`|`2019-09-20`|166320|`207xJdEW3KQZbkLqgl5b7G`|`album`|`day`|`nghokui`
624|52|`ZUU`|`6PkSBdx19zarn4ae1D08gA`|12|True|`SHAKE 88 FEAT. SAM SNEAK`|`2019-09-25T13:50:59Z`|`2019-05-31`|147720|`27F7BWz4WuC8GuSIcFbx1a`|`album`|`day`|`nghokui`
625|71|`ZUU`|`6PkSBdx19zarn4ae1D08gA`|12|True|`RICKY`|`2019-09-25T13:51:06Z`|`2019-05-31`|147866|`2QbGvQssb0VLLS4x5NOmyJ`|`album`|`day`|`nghokui`
626|59|`Hallucinations`|`7sT2KnQBRad6Wd9yeEYyuL`|1|False|`Hallucinations`|`2019-09-25T14:07:36Z`|`2019-08-16`|223213|`7zpMz3am0n83WmDxVqp9GQ`|`single`|`day`|`nghokui`
627|78|`Good Thing (with Kehlani)`|`3wpdeV1FZfiEnelZSfAFp4`|1|True|`Good Thing (with Kehlani)`|`2019-09-27T13:49:34Z`|`2019-09-27`|210901|`5aUSEPNd3m5xliFK4pn5mU`|`single`|`day`|`nghokui`
628|33|`Paradise`|`7dhPVWWoEhdRvbJOBFJcIc`|1|False|`Paradise`|`2019-09-27T13:57:12Z`|`2019-09-27`|193611|`6S1aFdaV41SyKrEVu1ca3q`|`single`|`day`|`nghokui`
629|61|`Mukanjyo`|`2GETS8ihYgK6ONlklnGHM9`|3|False|`Mukanjyo`|`2019-09-27T15:23:25Z`|`2019-08-21`|192400|`02846iBEHz7g1pFLvpRllW`|`single`|`day`|`nghokui`
630|50|`Taste of Regret`|`0rRovslVT0e3rekVYsOMfo`|1|False|`Taste of Regret`|`2019-09-27T15:44:27Z`|`2019-09-06`|208272|`2qteWVf7459okiPxGwgyez`|`single`|`day`|`nghokui`
631|65|`TRAUMA`|`2QRU8jGOJHDMrCTPKIHVik`|13|True|`Gasoline`|`2019-09-27T15:56:02Z`|`2019-03-29`|153613|`6Q1m1GyNxyOwZ2ud3p7XoS`|`album`|`day`|`nghokui`
632|53|`Brand New Eyes`|`27UqZoE1kV6sIV6uQcI28A`|11|False|`Turn It Off`|`2019-09-30T15:06:05Z`|`2009-09-28`|259720|`0q99swv2f9L5m8JHkF3sDC`|`album`|`day`|`nghokui`
633|45|`s p a c e [ s ]`|`7c9IJbZJxFa34YNewZKwbe`|10|False|`Right and Left`|`2019-09-30T15:46:14Z`|`2018-09-28`|187373|`3aebringvaYqzX9e6qV0pu`|`album`|`day`|`nghokui`
634|58|`Death Stranding`|`3HfucWtXUkkhEVwIohmJRs`|1|False|`Death Stranding`|`2019-10-01T14:07:08Z`|`2019-10-01`|316214|`1KOGBw8kuawbxJWqcHypy0`|`single`|`day`|`nghokui`
635|47|`TURN OFF THE LIGHT`|`1DHYrQEevTTen4mqPgaxfH`|17|False|`Bloody Valentine`|`2019-10-01T14:34:45Z`|`2019-10-01`|161260|`7nnafmscvVTtlRMkwZk5QL`|`album`|`day`|`nghokui`
636|57|`TURN OFF THE LIGHT`|`1DHYrQEevTTen4mqPgaxfH`|17|False|`There Will Be Blood`|`2019-10-02T13:53:08Z`|`2019-10-01`|197651|`3MTk8zTFCHgMei64ycr6GH`|`album`|`day`|`nghokui`
637|52|`TURN OFF THE LIGHT`|`1DHYrQEevTTen4mqPgaxfH`|17|False|`Wrong Turn`|`2019-10-02T13:57:45Z`|`2019-10-01`|200084|`1bavScFRvMyEXabQm3KLrA`|`album`|`day`|`nghokui`
638|46|`TURN OFF THE LIGHT`|`1DHYrQEevTTen4mqPgaxfH`|17|False|`Tell Me It’s A Nightmare`|`2019-10-02T14:24:32Z`|`2019-10-01`|248743|`2tvyrJc4sbpxVi1pHzE7F1`|`album`|`day`|`nghokui`
639|58|`Head Hunter`|`5X8A1Fp4UN4DLnu21TFWOp`|1|False|`Head Hunter`|`2019-10-03T18:27:16Z`|`2019-03-22`|173500|`5HllOy0J5LuH96EzMLGCPe`|`single`|`day`|`nghokui`
640|49|`Stop the Clocks (Single Edit)`|`3P7bFQaUjEBsyYwpWgnivd`|1|False|`Stop the Clocks (Single Edit)`|`2019-10-03T18:52:37Z`|`2019-08-12`|234229|`2tPNoYGaDmDWYCk1hO4ko9`|`single`|`day`|`nghokui`
641|51|`7 Rings`|`4FucFnCMKaD4qcNFlB0BwO`|1|False|`7 Rings`|`2019-10-03T18:59:32Z`|`2019-03-26`|181821|`0YEg2JfkMeJ1hTYqop4A5o`|`single`|`day`|`nghokui`
642|50|`Semi-Charmed Life`|`20Vp0yfuMuwib83RbR0icG`|1|False|`Semi-Charmed Life`|`2019-10-04T14:25:01Z`|`2018-11-05`|224466|`3YnVu5F9cHmsgygBdx7WTl`|`single`|`day`|`nghokui`
643|55|`s p a c e [ s ]`|`7c9IJbZJxFa34YNewZKwbe`|10|False|`Found & Lost`|`2019-10-08T14:48:07Z`|`2018-09-28`|188960|`1Q1dY1a3PxLemOAE1qLH22`|`album`|`day`|`nghokui`
644|56|`Bad Guy`|`2oU2YsoVW3KG0jIlDXWIkx`|1|False|`Bad Guy`|`2019-10-10T03:40:58Z`|`2019-10-04`|157831|`0iM1Ioz4N4p7MU1DKyqsov`|`single`|`day`|`nghokui`
645|60|`When the Party's Over`|`3kd1kSZ4i315FUdbwHaPYo`|1|False|`When the Party's Over`|`2019-10-10T18:29:17Z`|`2019-01-01`|179907|`0osktpHbjYekkM80pQkzbd`|`single`|`day`|`nghokui`
646|39|`This Gigantic Robot Kills`|`2VHRO73QnUTBcEviTfPM4F`|14|False|`This Gigantic Robot Kills (feat. the MC Bat Commander & Suburban Legends)`|`2019-10-11T14:42:29Z`|`2009`|169346|`1udmwKNf4rSh1djrRNaG11`|`album`|`year`|`nghokui`
647|42|`Interrobang`|`1GYrUGqVBmMSA5W1WiAqLX`|10|False|`Interrobang`|`2019-10-11T18:36:50Z`|`2019-10-04`|264106|`2FqxccUyKdBblPFDs08CC0`|`album`|`day`|`nghokui`
648|48|`Interrobang`|`1GYrUGqVBmMSA5W1WiAqLX`|10|False|`Prayers`|`2019-10-15T14:51:32Z`|`2019-10-04`|210920|`6yuPyWu2I5RvuYgDIdaHWp`|`album`|`day`|`nghokui`
649|39|`Ixnay On The Hombre`|`2PSgMApk089eV6e5LPbQeS`|14|False|`Don't Pick It Up`|`2019-10-16T14:22:13Z`|`1997-02-04`|113733|`3k4ZgTcELlkzkcyow9fmx9`|`album`|`day`|`nghokui`
650|37|`Explains It All`|`5XflF7NabQ8JXmqzPXc0yN`|11|False|`She's so High`|`2019-10-24T15:02:56Z`|`2009-07-21`|199973|`2UJSgFBECh9Tc0u0zTTKo1`|`album`|`day`|`nghokui`
651|83|`Good as Hell (feat. Ariana Grande) [Remix]`|`1k1HuvFs562Z3CCiSYhtc1`|2|False|`Good as Hell (feat. Ariana Grande) - Remix`|`2019-10-25T13:44:59Z`|`2019-10-25`|159011|`07Oz5StQ7GRoygNLaXs2pd`|`single`|`day`|`nghokui`
652|43|`Interrobang`|`1GYrUGqVBmMSA5W1WiAqLX`|10|False|`Heaven`|`2019-10-30T12:49:45Z`|`2019-10-04`|227493|`5g4ENWdp43q5ZLH5Pre7s0`|`album`|`day`|`nghokui`
653|53|`Four Year Strong`|`3vV8Tam4ubcWalQSGZWuC8`|11|False|`We All Float Down Here`|`2019-10-31T15:20:03Z`|`2015-06-02`|187561|`44RrOIa9ziCFW9YC6ndAUL`|`album`|`day`|`nghokui`
654|50|`Four Year Strong`|`3vV8Tam4ubcWalQSGZWuC8`|11|False|`Go Down in History`|`2019-10-31T18:13:21Z`|`2015-06-02`|219762|`2axAqRd2SSKmbA6fTuoRzM`|`album`|`day`|`nghokui`
655|94|`Don't Start Now`|`0ix3XtPV1LwmZADsprKxcp`|1|False|`Don't Start Now`|`2019-11-01T02:19:23Z`|`2019-10-31`|183290|`6WrI0LAC5M1Rw2MnX2ZvEg`|`single`|`day`|`nghokui`
656|40|`Now I'm In It`|`3ZQmXtYVICH0hhck3f53rm`|2|False|`Now I'm In It`|`2019-11-01T15:07:06Z`|`2019-10-30`|204280|`5K7x78NAL50rhfhm73ePNb`|`single`|`day`|`nghokui`
657|47|`Booyah`|`0Dix8CfvtZEHUyJGnmPnaB`|4|False|`Booyah - Radio Edit`|`2019-11-06T14:50:42Z`|`2013-01-01`|215295|`2EpS5TgdngSISM63rhBsnK`|`single`|`day`|`nghokui`
658|91|`everything i wanted`|`4i3rAwPw7Ln2YrKDusaWyT`|1|False|`everything i wanted`|`2019-11-14T14:57:56Z`|`2019-11-13`|245425|`3ZCTVFBt2Brf31RLEnCkWJ`|`single`|`day`|`nghokui`
659|71|`Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition)`|`4M07HWIlZr7zoXoxDHR5mz`|46|False|`All Is Found - Kacey Musgraves Version`|`2019-11-15T18:26:07Z`|`2019-11-15`|183734|`5EeQQ8BVJTRkp1AIKJILGY`|`album`|`day`|`nghokui`
660|20|`No Fun`|`43lbfNEa1HlM46rYYcJRpo`|1|False|`No Fun`|`2019-11-15T18:30:57Z`|`2019-11-15`|159120|`6TFn4whoPiM69vU2Wx1kh8`|`single`|`day`|`nghokui`
661|43|`California (Deluxe Edition)`|`0jLf8ecN5HjstQqPAjJlsS`|28|False|`Good Old Days`|`2019-12-02T18:44:54Z`|`2017-05-19`|203346|`3u4CBb9wt40Wo2v6PcKJff`|`album`|`day`|`nghokui`
662|37|`Violet Savannah`|`4cM108C3dEfT6KFsIQyhjX`|1|False|`Violet Savannah`|`2019-12-04T15:24:31Z`|`2019-09-05`|139842|`2Zqu6kD02SjiODv88hIZgf`|`single`|`day`|`nghokui`
663|77|`World War Joy`|`01GR4NL5O5CZM51k0aejKD`|10|False|`Family`|`2019-12-06T15:45:41Z`|`2019-12-06`|194826|`3TKpJrY9q49Mj1JOsM9zGL`|`album`|`day`|`nghokui`
664|42|`E·mo·tion (Deluxe)`|`09qAJ8LMsiil5IixKRjYGJ`|15|False|`Run Away With Me`|`2019-12-09T08:05:55Z`|`2015-08-21`|251319|`6vXVtrzXIXvKbgZML5Ehw3`|`album`|`day`|`nghokui`
665|65|`Future Nostalgia`|`4KwrZSxfPq67eTcNsjRMW6`|2|False|`Future Nostalgia`|`2019-12-13T14:54:30Z`|`2019-12-13`|184881|`5Vzpmk27VQ9M77SCkSkERq`|`single`|`day`|`nghokui`
666|54|`Don't Wait 'Til Tomorrow`|`20XIFoAtLYdFGnDoqNwnbf`|11|True|`Rockstar`|`2019-12-18T22:19:41Z`|`2019-05-31`|223070|`6XZ8SzOsrIPce5JdgMeJFF`|`album`|`day`|`nghokui`
667|88|`Señorita`|`2ZaX1FdZCwchXl1QZiD4O4`|1|False|`Señorita`|`2019-12-30T19:24:15Z`|`2019-06-21`|190960|`0TK2YIli7K1leLovkQiNik`|`single`|`day`|`nghokui`
668|75|`Because the Internet`|`4GNIhgEGXzWGAefgN5qjdU`|19|True|`3005`|`2019-12-31T01:39:38Z`|`2013-12-10`|234215|`2ZltjIqztEpZtafc8w0I9t`|`album`|`day`|`nghokui`
669|42|`Unicorn`|`3Kvw3Fy7SWUqPzkmlFJsHA`|2|True|`Unicorn - Original Mix`|`2020-01-02T19:20:40Z`|`2015-10-20`|318750|`2VoLg2kV27ZMKJrCXFPL0o`|`single`|`day`|`nghokui`
